"division_numeric_code","is_in_union","age_range","year","population_count","region_code"
533,"N","15-49",2040,10658.7108,
533,"Y","15-49",2040,10870.2892,
533,"N","15-49",2041,10465.393,
533,"Y","15-49",2041,10866.607,
533,"N","15-49",2042,10288.6466,
533,"Y","15-49",2042,10864.3534,
533,"N","15-49",2043,10126.1317,
533,"Y","15-49",2043,10865.3683,
533,"N","15-49",2044,9977.6737,
533,"Y","15-49",2044,10872.8263,
533,"N","15-49",2045,9843.01970000001,
533,"Y","15-49",2045,10891.4803,
533,"N","15-49",2046,9720.82089999998,
533,"Y","15-49",2046,10927.1791,
533,"N","15-49",2047,9611.84789999998,
533,"Y","15-49",2047,10977.1521,
533,"N","15-49",2048,9511.61680000001,
533,"Y","15-49",2048,11029.8832,
533,"N","15-49",2049,9412.05829999999,
533,"Y","15-49",2049,11072.4417,
533,"N","15-49",2050,9310.65390000001,
533,"Y","15-49",2050,11093.8461,
540,"N","15-49",1970,15564.1293,
540,"Y","15-49",1970,8662.3707,
540,"N","15-49",1971,16344.4126,
540,"Y","15-49",1971,9061.5874,
540,"N","15-49",1972,17180.9691,
540,"Y","15-49",1972,9489.0309,
540,"N","15-49",1973,18081.7154,
540,"Y","15-49",1973,9944.2846,
540,"N","15-49",1974,19042.9255,
540,"Y","15-49",1974,10428.0745,
540,"N","15-49",1975,20057.8682,
540,"Y","15-49",1975,10940.1318,
540,"N","15-49",1976,20909.8372,
540,"Y","15-49",1976,11365.6628,
540,"N","15-49",1977,21482.9064,
540,"Y","15-49",1977,11647.0936,
540,"N","15-49",1978,21963.0764,
540,"Y","15-49",1978,11886.9236,
540,"N","15-49",1979,22446.3923,
540,"Y","15-49",1979,12134.6077,
540,"N","15-49",1980,22944.1661,
540,"Y","15-49",1980,12390.8339,
540,"N","15-49",1981,23460.8402,
540,"Y","15-49",1981,12654.1598,
540,"N","15-49",1982,23992.9815000001,
540,"Y","15-49",1982,12929.0185,
540,"N","15-49",1983,24605.5662,
540,"Y","15-49",1983,13244.4338,
540,"N","15-49",1984,25324.7271,
540,"Y","15-49",1984,13611.7729,
540,"N","15-49",1985,26077.7107,
540,"Y","15-49",1985,14005.2893,
540,"N","15-49",1986,26829.3203,
540,"Y","15-49",1986,14408.1797,
540,"N","15-49",1987,27571.3411999999,
540,"Y","15-49",1987,14815.1588,
540,"N","15-49",1988,28297.4315,
540,"Y","15-49",1988,15222.5685,
540,"N","15-49",1989,29047.9574,
540,"Y","15-49",1989,15633.5426,
540,"N","15-49",1990,29903.0994,
540,"Y","15-49",1990,16136.9006,
540,"N","15-49",1991,30799.5907,
540,"Y","15-49",1991,16739.4093,
540,"N","15-49",1992,31644.5973000001,
540,"Y","15-49",1992,17370.4027,
540,"N","15-49",1993,32450.3695,
540,"Y","15-49",1993,18030.1305,
540,"N","15-49",1994,33226.1163,
540,"Y","15-49",1994,18713.8837,
540,"N","15-49",1995,33975.1201000001,
540,"Y","15-49",1995,19420.8799,
540,"N","15-49",1996,34656.1714,
540,"Y","15-49",1996,20119.3286,
540,"N","15-49",1997,35120.244,
540,"Y","15-49",1997,20894.256,
540,"N","15-49",1998,35531.8055,
540,"Y","15-49",1998,21656.6945,
540,"N","15-49",1999,35912.2048,
540,"Y","15-49",1999,22426.7952,
540,"N","15-49",2000,36255.1439,
540,"Y","15-49",2000,23203.3561,
540,"N","15-49",2001,36630.1100999999,
540,"Y","15-49",2001,23986.8899,
540,"N","15-49",2002,37074.9136,
540,"Y","15-49",2002,24775.5864,
540,"N","15-49",2003,37611.3385,
540,"Y","15-49",2003,25566.6615,
540,"N","15-49",2004,38134.6002,
540,"Y","15-49",2004,26322.8998,
540,"N","15-49",2005,38557.1136,
540,"Y","15-49",2005,26980.8864,
540,"N","15-49",2006,38819.5916,
540,"Y","15-49",2006,27617.4084,
540,"N","15-49",2007,38892.7399,
540,"Y","15-49",2007,28272.2601,
540,"N","15-49",2008,38885.3507,
540,"Y","15-49",2008,28875.6493,
540,"N","15-49",2009,38988.8791,
540,"Y","15-49",2009,29485.1209,
540,"N","15-49",2010,39386.5435999999,
540,"Y","15-49",2010,30206.9564,
540,"N","15-49",2011,39915.1806000001,
540,"Y","15-49",2011,31005.8194,
540,"N","15-49",2012,40400.0945,
540,"Y","15-49",2012,31796.4055,
540,"N","15-49",2013,40851.3017,
540,"Y","15-49",2013,32575.6983,
540,"N","15-49",2014,41144.0322,
540,"Y","15-49",2014,33250.9678,
540,"N","15-49",2015,41045.0444,
540,"Y","15-49",2015,33643.9556,
540,"N","15-49",2016,40696.8178,
540,"Y","15-49",2016,33834.6822,
540,"N","15-49",2017,40322.9585,
540,"Y","15-49",2017,33972.5415,
540,"N","15-49",2018,39913.1576999999,
540,"Y","15-49",2018,34064.3423,
540,"N","15-49",2019,39432.4746,
540,"Y","15-49",2019,34131.0254,
540,"N","15-49",2020,39002.1012,
540,"Y","15-49",2020,34212.8988,
540,"N","15-49",2021,38705.4101999999,
540,"Y","15-49",2021,34287.0898,
540,"N","15-49",2022,38565.8025,
540,"Y","15-49",2022,34384.1975,
540,"N","15-49",2023,38529.1926,
540,"Y","15-49",2023,34542.8074,
540,"N","15-49",2024,38453.7499,
540,"Y","15-49",2024,34700.2501,
540,"N","15-49",2025,38374.6001,
540,"Y","15-49",2025,34898.8999,
540,"N","15-49",2026,38279.7952,
540,"Y","15-49",2026,35162.7048,
540,"N","15-49",2027,38165.254,
540,"Y","15-49",2027,35418.246,
540,"N","15-49",2028,38079.5018,
540,"Y","15-49",2028,35665.9982,
540,"N","15-49",2029,38023.7808,
540,"Y","15-49",2029,35906.2192,
540,"N","15-49",2030,37912.7327999999,
540,"Y","15-49",2030,36139.7672,
540,"N","15-49",2031,37740.4607999999,
540,"Y","15-49",2031,36377.0392,
540,"N","15-49",2032,37563.7469,
540,"Y","15-49",2032,36581.7531,
540,"N","15-49",2033,37375.9301,
540,"Y","15-49",2033,36767.5699,
540,"N","15-49",2034,37197.1078000001,
540,"Y","15-49",2034,36943.3922,
540,"N","15-49",2035,37027.2751999999,
540,"Y","15-49",2035,37120.2248,
540,"N","15-49",2036,36838.6837999999,
540,"Y","15-49",2036,37279.8162,
540,"N","15-49",2037,36645.1558,
540,"Y","15-49",2037,37408.8442,
540,"N","15-49",2038,36441.9928,
540,"Y","15-49",2038,37539.0072,
540,"N","15-49",2039,36209.892,
540,"Y","15-49",2039,37669.608,
540,"N","15-49",2040,35961.3412999999,
540,"Y","15-49",2040,37776.1587,
540,"N","15-49",2041,35711.9354000001,
540,"Y","15-49",2041,37898.0646,
540,"N","15-49",2042,35479.6829,
540,"Y","15-49",2042,38053.8171,
540,"N","15-49",2043,35255.4311,
540,"Y","15-49",2043,38220.5689,
540,"N","15-49",2044,35017.555,
540,"Y","15-49",2044,38427.945,
540,"N","15-49",2045,34796.1077,
540,"Y","15-49",2045,38694.8923,
540,"N","15-49",2046,34599.0127,
540,"Y","15-49",2046,39003.4873,
540,"N","15-49",2047,34399.5978,
540,"Y","15-49",2047,39316.4022,
540,"N","15-49",2048,34182.234,
540,"Y","15-49",2048,39581.766,
540,"N","15-49",2049,33951.8703,
540,"Y","15-49",2049,39791.6297,
540,"N","15-49",2050,33704.3498000001,
540,"Y","15-49",2050,39912.1502,
548,"N","15-49",1970,6916.62469999999,
548,"Y","15-49",1970,11279.8753,
548,"N","15-49",1971,7184.15189999999,
548,"Y","15-49",1971,11615.8481,
548,"N","15-49",1972,7457.1376,
548,"Y","15-49",1972,12004.3624,
548,"N","15-49",1973,7729.7418,
548,"Y","15-49",1973,12436.7582,
548,"N","15-49",1974,8002.1212,
548,"Y","15-49",1974,12908.3788,
548,"N","15-49",1975,8277.66740000001,
548,"Y","15-49",1975,13415.3326,
548,"N","15-49",1976,8556.61799999999,
548,"Y","15-49",1976,13947.882,
548,"N","15-49",1977,8840.5375,
548,"Y","15-49",1977,14501.9625,
548,"N","15-49",1978,9128.17649999999,
548,"Y","15-49",1978,15065.8235,
548,"N","15-49",1979,9481.3387,
548,"Y","15-49",1979,14767.1613,
548,"N","15-49",1980,9803.79899999999,
548,"Y","15-49",1980,14528.201,
548,"N","15-49",1981,10003.0766,
548,"Y","15-49",1981,15227.4234,
548,"N","15-49",1982,10162.7232,
548,"Y","15-49",1982,15942.7768,
548,"N","15-49",1983,10308.0723,
548,"Y","15-49",1983,16675.9277,
548,"N","15-49",1984,10469.0104,
548,"Y","15-49",1984,17424.4896,
548,"N","15-49",1985,10647.1933,
548,"Y","15-49",1985,18184.8067,
548,"N","15-49",1986,10851.0488,
548,"Y","15-49",1986,18946.4512,
548,"N","15-49",1987,11087.1267,
548,"Y","15-49",1987,19699.3733,
548,"N","15-49",1988,11338.3878,
548,"Y","15-49",1988,20452.1122,
548,"N","15-49",1989,11581.3542,
548,"Y","15-49",1989,21214.1458,
548,"N","15-49",1990,11806.7003,
548,"Y","15-49",1990,21954.2997,
548,"N","15-49",1991,12012.1713,
548,"Y","15-49",1991,22661.3287,
548,"N","15-49",1992,12036.1494,
548,"Y","15-49",1992,23339.8506,
548,"N","15-49",1993,11766.6773,
548,"Y","15-49",1993,23974.8227,
548,"N","15-49",1994,11760.9089,
548,"Y","15-49",1994,24641.0911,
548,"N","15-49",1995,12170.1958,
548,"Y","15-49",1995,25350.8042,
548,"N","15-49",1996,12633.7441,
548,"Y","15-49",1996,26049.7559,
548,"N","15-49",1997,13234.7963,
548,"Y","15-49",1997,26650.2037,
548,"N","15-49",1998,14019.3472,
548,"Y","15-49",1998,27084.1528,
548,"N","15-49",1999,14699.9151,
548,"Y","15-49",1999,27641.0849,
548,"N","15-49",2000,15236.9579,
548,"Y","15-49",2000,28494.0421,
548,"N","15-49",2001,15816.566,
548,"Y","15-49",2001,29445.934,
548,"N","15-49",2002,16448.1632,
548,"Y","15-49",2002,30356.8368,
548,"N","15-49",2003,17158.9021,
548,"Y","15-49",2003,31197.0979,
548,"N","15-49",2004,17800.1608,
548,"Y","15-49",2004,32112.3392,
548,"N","15-49",2005,18332.7802,
548,"Y","15-49",2005,33143.2198,
548,"N","15-49",2006,18850.5755,
548,"Y","15-49",2006,34198.9245,
548,"N","15-49",2007,19364.9782,
548,"Y","15-49",2007,35262.5218,
548,"N","15-49",2008,19877.6132,
548,"Y","15-49",2008,36326.3868,
548,"N","15-49",2009,20323.1227,
548,"Y","15-49",2009,37437.3773,
548,"N","15-49",2010,20703.9194,
548,"Y","15-49",2010,38506.0806,
548,"N","15-49",2011,21035.1882,
548,"Y","15-49",2011,39512.8118,
548,"N","15-49",2012,21280.0118,
548,"Y","15-49",2012,40566.4882,
548,"N","15-49",2013,21455.7892,
548,"Y","15-49",2013,41654.7108,
548,"N","15-49",2014,21583.418,
548,"Y","15-49",2014,42764.582,
548,"N","15-49",2015,21699.5683,
548,"Y","15-49",2015,43892.4317,
548,"N","15-49",2016,21838.5864,
548,"Y","15-49",2016,45046.4136,
548,"N","15-49",2017,21978.1291,
548,"Y","15-49",2017,46234.8709,
548,"N","15-49",2018,22144.1701,
548,"Y","15-49",2018,47414.8299,
548,"N","15-49",2019,22397.9901,
548,"Y","15-49",2019,48548.5099,
548,"N","15-49",2020,22737.0975,
548,"Y","15-49",2020,49720.9025,
548,"N","15-49",2021,23159.0747,
548,"Y","15-49",2021,50929.9253,
548,"N","15-49",2022,23691.887,
548,"Y","15-49",2022,52141.113,
548,"N","15-49",2023,24352.2023,
548,"Y","15-49",2023,53379.7977,
548,"N","15-49",2024,25120.5876999999,
548,"Y","15-49",2024,54627.9123,
548,"N","15-49",2025,25974.688,
548,"Y","15-49",2025,55900.812,
548,"N","15-49",2026,26899.6359,
548,"Y","15-49",2026,57211.3641,
548,"N","15-49",2027,27898.0641,
548,"Y","15-49",2027,58714.9359,
548,"N","15-49",2028,28967.5456,
548,"Y","15-49",2028,60529.9544,
548,"N","15-49",2029,30026.0242,
548,"Y","15-49",2029,62139.4758,
548,"N","15-49",2030,31044.5736,
548,"Y","15-49",2030,63394.9264,
548,"N","15-49",2031,32061.2842999999,
548,"Y","15-49",2031,64625.7157,
548,"N","15-49",2032,33060.4311000001,
548,"Y","15-49",2032,65825.5689,
548,"N","15-49",2033,34020.9209,
548,"Y","15-49",2033,67006.0791,
548,"N","15-49",2034,34938.9187,
548,"Y","15-49",2034,68163.0813,
548,"N","15-49",2035,35816.1931999999,
548,"Y","15-49",2035,69269.8068,
548,"N","15-49",2036,36665.1861,
548,"Y","15-49",2036,70317.3139,
548,"N","15-49",2037,37496.7669,
548,"Y","15-49",2037,71309.2331,
548,"N","15-49",2038,38313.4775,
548,"Y","15-49",2038,72246.5225,
548,"N","15-49",2039,39136.5964999999,
548,"Y","15-49",2039,73122.9035,
548,"N","15-49",2040,39986.8855,
548,"Y","15-49",2040,73926.1145,
548,"N","15-49",2041,40870.1348,
548,"Y","15-49",2041,74648.3652,
548,"N","15-49",2042,41795.2651999999,
548,"Y","15-49",2042,75298.7348,
548,"N","15-49",2043,42778.1552,
548,"Y","15-49",2043,75888.8448,
548,"N","15-49",2044,43827.3985,
548,"Y","15-49",2044,76452.1015,
548,"N","15-49",2045,44956.3877999999,
548,"Y","15-49",2045,77009.1122,
548,"N","15-49",2046,46174.0547000001,
548,"Y","15-49",2046,77560.4453,
548,"N","15-49",2047,47482.7857000001,
548,"Y","15-49",2047,78114.2143,
548,"N","15-49",2048,48894.0516,
548,"Y","15-49",2048,78662.9484,
548,"N","15-49",2049,50408.0215999999,
548,"Y","15-49",2049,79197.4784,
548,"N","15-49",2050,52023.8665,
548,"Y","15-49",2050,79702.1335,
554,"N","15-49",1970,285786.4948,
554,"Y","15-49",1970,353756.5052,
554,"N","15-49",1971,292177.0595,
554,"Y","15-49",1971,359856.9405,
554,"N","15-49",1972,299529.1494,
554,"Y","15-49",1972,367790.3506,
554,"N","15-49",1973,308603.7633,
554,"Y","15-49",1973,377630.7367,
554,"N","15-49",1974,318686.6348,
554,"Y","15-49",1974,388783.3652,
554,"N","15-49",1975,327806.972,
554,"Y","15-49",1975,398963.528,
554,"N","15-49",1976,334647.306800001,
554,"Y","15-49",1976,406310.6932,
554,"N","15-49",1977,339372.7079,
554,"Y","15-49",1977,411562.2921,
554,"N","15-49",1978,342429.714099999,
554,"Y","15-49",1978,415957.7859,
554,"N","15-49",1979,344408.1275,
554,"Y","15-49",1979,420439.3725,
554,"N","15-49",1980,345938.9724,
554,"Y","15-49",1980,426091.0276,
554,"N","15-49",1981,347713.1154,
554,"Y","15-49",1981,433817.3846,
554,"N","15-49",1982,351363.6507,
554,"Y","15-49",1982,444647.3493,
554,"N","15-49",1983,356759.78,
554,"Y","15-49",1983,457510.22,
554,"N","15-49",1984,361618.490099999,
554,"Y","15-49",1984,469293.5099,
554,"N","15-49",1985,364362.9077,
554,"Y","15-49",1985,478597.0923,
554,"N","15-49",1986,366133.815699999,
554,"Y","15-49",1986,486927.6843,
554,"N","15-49",1987,369496.7104,
554,"Y","15-49",1987,494524.7896,
554,"N","15-49",1988,372265.1876,
554,"Y","15-49",1988,501673.8124,
554,"N","15-49",1989,373188.0232,
554,"Y","15-49",1989,508975.9768,
554,"N","15-49",1990,377616.6712,
554,"Y","15-49",1990,521911.3288,
554,"N","15-49",1991,384376.9115,
554,"Y","15-49",1991,537042.0885,
554,"N","15-49",1992,386714.4465,
554,"Y","15-49",1992,547169.5535,
554,"N","15-49",1993,387112.5488,
554,"Y","15-49",1993,556014.9512,
554,"N","15-49",1994,388560.273299999,
554,"Y","15-49",1994,565781.2267,
554,"N","15-49",1995,391060.232900001,
554,"Y","15-49",1995,575975.2671,
554,"N","15-49",1996,393851.1244,
554,"Y","15-49",1996,585506.3756,
554,"N","15-49",1997,395450.1529,
554,"Y","15-49",1997,591945.8471,
554,"N","15-49",1998,395501.386499999,
554,"Y","15-49",1998,594744.1135,
554,"N","15-49",1999,395110.7098,
554,"Y","15-49",1999,595384.2902,
554,"N","15-49",2000,395537.312999999,
554,"Y","15-49",2000,595020.187,
554,"N","15-49",2001,398882.0115,
554,"Y","15-49",2001,596499.4885,
554,"N","15-49",2002,406963.257700001,
554,"Y","15-49",2002,603068.2423,
554,"N","15-49",2003,417142.7448,
554,"Y","15-49",2003,612405.2552,
554,"N","15-49",2004,425641.6141,
554,"Y","15-49",2004,619978.3859,
554,"N","15-49",2005,432617.6562,
554,"Y","15-49",2005,625107.8438,
554,"N","15-49",2006,438473.0807,
554,"Y","15-49",2006,628502.9193,
554,"N","15-49",2007,442152.462600001,
554,"Y","15-49",2007,629690.5374,
554,"N","15-49",2008,444340.560799999,
554,"Y","15-49",2008,629233.9392,
554,"N","15-49",2009,446682.293900001,
554,"Y","15-49",2009,628584.7061,
554,"N","15-49",2010,448822.726799999,
554,"Y","15-49",2010,627324.7732,
554,"N","15-49",2011,449477.8548,
554,"Y","15-49",2011,623914.1452,
554,"N","15-49",2012,449333.1091,
554,"Y","15-49",2012,619237.3909,
554,"N","15-49",2013,450876.71,
554,"Y","15-49",2013,617157.29,
554,"N","15-49",2014,455887.947499999,
554,"Y","15-49",2014,620705.5525,
554,"N","15-49",2015,464083.4208,
554,"Y","15-49",2015,629632.5792,
554,"N","15-49",2016,473431.6343,
554,"Y","15-49",2016,641603.3657,
554,"N","15-49",2017,481508.232000001,
554,"Y","15-49",2017,653691.768,
554,"N","15-49",2018,487565.9014,
554,"Y","15-49",2018,664056.0986,
554,"N","15-49",2019,493352.876,
554,"Y","15-49",2019,674282.624,
554,"N","15-49",2020,497451.163899999,
554,"Y","15-49",2020,682656.3361,
554,"N","15-49",2021,495940.5292,
554,"Y","15-49",2021,682566.4708,
554,"N","15-49",2022,495517.240000001,
554,"Y","15-49",2022,680628.26,
554,"N","15-49",2023,499860.1655,
554,"Y","15-49",2023,682925.8345,
554,"N","15-49",2024,504659.864999999,
554,"Y","15-49",2024,684778.135,
554,"N","15-49",2025,509650.5943,
554,"Y","15-49",2025,686280.9057,
554,"N","15-49",2026,514500.2374,
554,"Y","15-49",2026,688453.2626,
554,"N","15-49",2027,518866.9505,
554,"Y","15-49",2027,690760.5495,
554,"N","15-49",2028,522423.972799999,
554,"Y","15-49",2028,692724.5272,
554,"N","15-49",2029,524970.131900001,
554,"Y","15-49",2029,694162.8681,
554,"N","15-49",2030,526717.798000001,
554,"Y","15-49",2030,695251.702,
554,"N","15-49",2031,527957.392699999,
554,"Y","15-49",2031,696067.6073,
554,"N","15-49",2032,528569.605399999,
554,"Y","15-49",2032,696433.8946,
554,"N","15-49",2033,528468.3025,
554,"Y","15-49",2033,696312.1975,
554,"N","15-49",2034,527862.5077,
554,"Y","15-49",2034,695681.4923,
554,"N","15-49",2035,527127.002399999,
554,"Y","15-49",2035,694729.9976,
554,"N","15-49",2036,526078.6165,
554,"Y","15-49",2036,693604.3835,
554,"N","15-49",2037,524588.4614,
554,"Y","15-49",2037,691857.5386,
554,"N","15-49",2038,523200.653200001,
554,"Y","15-49",2038,689217.8468,
554,"N","15-49",2039,521834.438799999,
554,"Y","15-49",2039,685790.0612,
554,"N","15-49",2040,520056.645700001,
554,"Y","15-49",2040,681825.3543,
554,"N","15-49",2041,518076.805399999,
554,"Y","15-49",2041,677885.1946,
554,"N","15-49",2042,516142.117199999,
554,"Y","15-49",2042,674560.3828,
554,"N","15-49",2043,514234.3134,
554,"Y","15-49",2043,672003.1866,
554,"N","15-49",2044,512498.3812,
554,"Y","15-49",2044,670226.1188,
554,"N","15-49",2045,510877.677600001,
554,"Y","15-49",2045,669216.3224,
554,"N","15-49",2046,509406.109099999,
554,"Y","15-49",2046,668669.3909,
554,"N","15-49",2047,508119.064300001,
554,"Y","15-49",2047,668452.4357,
554,"N","15-49",2048,507077.3596,
554,"Y","15-49",2048,668700.1404,
554,"N","15-49",2049,506153.9866,
554,"Y","15-49",2049,668976.0134,
554,"N","15-49",2050,505469.3764,
554,"Y","15-49",2050,669125.6236,
558,"N","15-49",1970,218063.3725,
558,"Y","15-49",1970,314472.6275,
558,"N","15-49",1971,225633.5554,
558,"Y","15-49",1971,324440.9446,
558,"N","15-49",1972,233755.39,
558,"Y","15-49",1972,333113.11,
558,"N","15-49",1973,241992.7357,
558,"Y","15-49",1973,341959.2643,
558,"N","15-49",1974,250629.3051,
558,"Y","15-49",1974,351792.1949,
558,"N","15-49",1975,259341.4502,
558,"Y","15-49",1975,362052.5498,
558,"N","15-49",1976,268211.3273,
558,"Y","15-49",1976,372560.1727,
558,"N","15-49",1977,277237.4362,
558,"Y","15-49",1977,383279.0638,
558,"N","15-49",1978,286401.2123,
558,"Y","15-49",1978,394163.2877,
558,"N","15-49",1979,295608.5136,
558,"Y","15-49",1979,405126.4864,
558,"N","15-49",1980,305049.5686,
558,"Y","15-49",1980,416432.4314,
558,"N","15-49",1981,314828.0713,
558,"Y","15-49",1981,428036.4287,
558,"N","15-49",1982,324863.9513,
558,"Y","15-49",1982,439657.0487,
558,"N","15-49",1983,335257.752999999,
558,"Y","15-49",1983,451397.247,
558,"N","15-49",1984,346018.6829,
558,"Y","15-49",1984,463229.8171,
558,"N","15-49",1985,357130.1439,
558,"Y","15-49",1985,475162.3561,
558,"N","15-49",1986,368712.5656,
558,"Y","15-49",1986,487373.9344,
558,"N","15-49",1987,380854.795600001,
558,"Y","15-49",1987,500023.2044,
558,"N","15-49",1988,393710.664300001,
558,"Y","15-49",1988,513333.8357,
558,"N","15-49",1989,407363.4748,
558,"Y","15-49",1989,527418.5252,
558,"N","15-49",1990,421654.024299999,
558,"Y","15-49",1990,542239.4757,
558,"N","15-49",1991,436498.6557,
558,"Y","15-49",1991,557855.3443,
558,"N","15-49",1992,451844.6524,
558,"Y","15-49",1992,574240.8476,
558,"N","15-49",1993,467541.978700001,
558,"Y","15-49",1993,591345.5213,
558,"N","15-49",1994,483577.4238,
558,"Y","15-49",1994,609066.0762,
558,"N","15-49",1995,499867.3025,
558,"Y","15-49",1995,627204.6975,
558,"N","15-49",1996,515237.267200001,
558,"Y","15-49",1996,645162.7328,
558,"N","15-49",1997,529442.296300001,
558,"Y","15-49",1997,662652.7037,
558,"N","15-49",1998,542990.498000001,
558,"Y","15-49",1998,679538.502,
558,"N","15-49",1999,555648.129600001,
558,"Y","15-49",1999,695472.8704,
558,"N","15-49",2000,567611.682799999,
558,"Y","15-49",2000,710754.3172,
558,"N","15-49",2001,579120.635,
558,"Y","15-49",2001,725750.865,
558,"N","15-49",2002,590318.4713,
558,"Y","15-49",2002,740678.5287,
558,"N","15-49",2003,601431.4596,
558,"Y","15-49",2003,755660.5404,
558,"N","15-49",2004,612513.711499999,
558,"Y","15-49",2004,770741.7885,
558,"N","15-49",2005,624432.0671,
558,"Y","15-49",2005,787030.9329,
558,"N","15-49",2006,637517.9737,
558,"Y","15-49",2006,804130.0263,
558,"N","15-49",2007,650726.4072,
558,"Y","15-49",2007,820974.0928,
